Instances,Source,feature_SmallerBetterPairs,feature_FirstWeight,feature_ReducedMaxCardinality,feature_ReducedPolyfitLinear,feature_f,feature_t2,feature_t3,feature_minWeight,feature_t1,algo_Combo
knapPI_12_2000_1000_75,data set A,0.453400700350175,0.026241134751773,0.903,0.997271281451518,0.4947473736868434,2.905079660626736,-4.690662362188699,0.998418078499721,5.9460447802313015,-4.29556676773839
knapPI_13_2000_1000_54,data set A,0.288885442721361,0.0848684210526316,0.72,0.999535647106807,0.5052526263131566,2.9089914207908687,-4.544283357700846,0.9987204102391256,6.585188267108172,-3.6993521954487947
knapPI_15_2000_1000_71,data set A,0.605364682341171,0.001,0.8405,0.999991627342312,0.5797898949474737,-2.1628157187044383,-6.360499641624168,0.9988150254769522,6.340994815579305,-3.132247429051736
knapPI_11_5000_1000_48,data set A,0.0815837567513503,0.038953488372093,0.812718204488778,0.994032756691243,0.7475495099019804,5.66190428693835,-3.571029018327319,0.9994574873178018,8.487770069107395,-1.7057046044782302
knapPI_16_10000_1000_68,data set A,0.999000100010001,0.001,0.8186,0.931416991310366,0.42974297429742975,-0.005648030727175878,-6.272110281984388,0.9997583490548193,10.98541076793769,-3.0141279517606945
knapPI_14_10000_1000_86,data set A,0.95110899089909,0.001,0.9228,0.983128070470941,0.6190619061906191,-0.07997457139056025,-6.525839927795793,0.9997839838733031,11.180733298352369,-3.602525871193502
knapPI_3_50_10000000_29,data set A,1.0,5.23713832709718e-05,0.54,1.0,0.12244897959183673,-4.164673029497512,3.3215642511537014,0.9380321790671569,5.894636877073994,0.842059090061002
knapPI_13_5000_1000_61,data set A,0.274429445889178,0.0989010989010989,0.7648,0.999998592674921,0.7125425085017003,5.6574055750119845,-5.296166798458232,0.9995200279400517,8.815638409989866,1.5335679000296758
knapPI_13_500_1000_58,data set A,0.259086172344689,0.0978723404255319,0.746,0.999991423274057,0.6833667334669339,-1.1734146497973943,-2.753862351731316,0.9950815359163816,1.1566994745087498,-4.624166964781154
knapPI_12_5000_1000_51,data set A,0.149037807561512,0.0628571428571429,0.882725354235755,0.999014191681133,0.7101420284056812,5.6561442948927665,-4.034209749616054,0.9994842686854487,6.773408918838393,-1.4760120235712242
knapPI_3_200_1000000_45,data set A,1.0,0.00376994723894607,0.69,1.0,0.23115577889447236,-3.6994046451496034,-6.564667248981697,0.9849814066207608,8.870199132988718,-4.845005868693359
knapPI_12_2000_1000_37,data set A,0.104555777888944,0.0464912280701754,0.6315,0.997311379584649,0.5947973986993497,2.922874971498897,-5.325435297084858,0.9985511393036945,5.040669001767559,-3.6361383216362384
knapPI_13_10000_1000_27,data set A,0.403407380738074,0.0489010989010989,0.622219592995741,0.990661578650003,0.3049304930493049,7.740846576117947,-2.719723456614679,0.9996474114995425,9.95176822247688,-1.673098279737857
knapPI_4_200_1000000_66,data set A,0.0,0.100321331420625,0.751592356687898,1.0,0.7839195979899497,-3.7460163641388498,-6.38659247668498,0.9889778156867662,9.73114539553641,-2.3937414497354954
knapPI_3_100_1000000_83,data set A,1.0,0.0129093812660398,0.9,1.0,0.5858585858585859,-4.025232116980295,-4.521581162679957,0.9804847469127137,7.62231943514551,-2.2522614097018003
knapPI_13_10000_1000_81,data set A,0.446138193819382,0.03,0.9262,0.993274487873724,0.6643664366436643,7.739723007000824,-2.2798777948170255,0.9997048830535366,7.387788210914968,-0.30405872721961197
knapPI_16_10000_1000_32,data set A,0.998989198919892,0.001,0.630750196828253,0.934280174481938,0.17381738173817382,-0.08403470361154029,-6.396798260865221,0.9996485759783136,10.077619345685916,-2.8570159893991827
knapPI_15_5000_1000_98,data set A,0.612875535107021,0.001,0.985,0.999991832056801,0.8671734346869374,-1.0916690895676222,-5.191739308594515,0.9996004514571036,9.255529404833675,-0.7742860270204026
knapPI_11_5000_1000_4,data set A,0.0991559911982396,0.0496402877697842,0.232312565997888,0.996825188126076,0.15683136627325464,5.662802480103758,-4.355723380789836,0.9981779263740734,4.756858963592651,-4.577524796203149
knapPI_14_10000_1000_76,data set A,0.954055465546555,0.001,0.8668,0.983956574997817,0.5131513151315131,0.08594233075078173,-5.218477493756131,0.9997707362825416,11.085727415857562,-3.093787588169983
knapPI_11_5000_1000_82,data set A,0.422578195639128,0.0377906976744186,0.874957869902258,0.648711690476534,0.7695539107821564,5.668279390197833,-3.7862332565474848,0.9994288120541502,9.205958982811014,-3.229342457952842
knapPI_12_10000_1000_51,data set A,0.15125404540454,0.0628571428571429,0.75365366417832,0.982021536839477,0.7070707070707071,7.72518522419487,1.2937833376263905,0.9997390565416227,8.786223383570205,-0.8360779651613301
knapPI_13_5000_1000_41,data set A,0.461861732346469,0.0201030927835052,0.7564,0.994113635477946,0.3378675735147029,5.669011323020935,-3.0069315745287435,0.9992251185090169,8.056899626783876,-2.004276597051135
knapPI_4_100_10000000_11,data set A,0.0,0.117955165096792,0.233333333333333,1.0,0.25252525252525254,-2.986574652508645,-5.438570800596166,0.9490453052290727,7.226466987311253,-1.7545998478710836
knapPI_6_100_1000000_95,data set A,0.0,0.000327688024867992,0.97,1.0,0.9595959595959596,-4.276762105024682,-5.941787991059808,0.9831527762814297,7.666658794429444,-5.567561959964534
knapPI_13_5000_1000_87,data set A,0.376935787157431,0.0532786885245902,0.9406,0.992807979984605,0.8811762352470494,5.649371564614254,-3.5452884188103533,0.9995268619717903,9.02466759837047,-2.4884553612868516
knapPI_12_5000_1000_55,data set A,0.499719063812763,0.00180722891566265,0.8656,0.990044292882672,0.35807161432286455,5.6675798377017355,-3.060956692077261,0.9989386909693455,7.777396668065496,-1.892707325123743
knapPI_12_10000_1000_35,data set A,0.0841124312431243,0.0384615384615385,0.6377,0.975080548647674,0.6342634263426342,7.72854738359388,-0.3743312176936081,0.999712826093528,6.4829352871343024,-0.7190661353876489
knapPI_13_5000_1000_55,data set A,0.353409081816363,0.0602409638554217,0.618974984746797,0.999869431088985,0.46289257851570315,5.6520290826780375,-3.7434265192537417,0.9994966143007117,8.168630816945454,-1.273006160974136
knapPI_3_100_1000000_74,data set A,1.0,0.00183033367543618,0.86,1.0,0.46464646464646464,-5.021034299630244,-4.860209872500302,0.9782105329490227,7.472137160653601,-2.0159314027804505
knapPI_14_2000_1000_51,data set A,0.951818909454727,0.001,0.707,0.983125730872923,0.3091545772886443,-2.2964937719151397,-6.30520546374397,0.9986189589317844,6.000378393083986,-3.7966002030188393
knapPI_14_10000_1000_90,data set A,0.952632583258326,0.001,0.9438,0.983640063986194,0.6776677667766776,0.1342611547868028,-4.620396785975626,0.9997890461781045,11.220197383106917,-3.012175537058219
knapPI_16_10000_1000_46,data set A,0.998998859885989,0.001,0.62280701754386,0.911973524488656,0.2607260726072607,0.002651463910586746,-6.547592338083026,0.9997026956479421,10.51703477513894,-3.8399255503746605
knapPI_6_50_1000000_86,data set A,0.0,0.00235740254883989,0.94,1.0,0.9183673469387755,-4.774496464894024,-2.981149977297005,0.9492329466824861,4.740537350642128,-4.387602837636466
knapPI_3_200_1000000_31,data set A,1.0,0.00448167787588566,0.57,1.0,0.16080402010050251,-3.801049985263188,-5.888350501041797,0.9813027802506995,8.46930846389782,-0.9278214314256998
knapPI_4_200_1000000_64,data set A,0.0,0.0986452404783324,0.758823529411765,1.0,0.7638190954773869,-4.212557861043068,-4.0245734158388,0.9890074421858359,9.683671104624757,-1.7133875046091407
knapPI_13_10000_1000_77,data set A,0.406066386638664,0.0430769230769231,0.9018,0.971265693534546,0.7184718471847185,7.7352742346886405,-2.5519553711564322,0.9997521387693097,9.792435463261231,-1.09600352861081
knapPI_6_50_1000000_45,data set A,0.0,0.00378051699863264,0.7,1.0,0.673469387755102,-4.079743517723082,0.5395106770613802,0.9484077467812959,3.9289964483988653,-2.352115839919097
knapPI_16_10000_1000_85,data set A,0.999002500250025,0.001,0.9177,0.929992166266722,0.6007600760076007,-0.09110980272830384,-6.407118147936573,0.999782053795595,11.172730561561377,-3.1480352682602333
knapPI_14_10000_1000_23,data set A,0.952383118311831,0.001,0.479299196996559,0.983490397893395,0.12281228122812281,0.05527883161963604,-3.7702058052336684,0.9995792602534452,9.665120888059326,-3.777761019916587
knapPI_4_100_10000000_17,data set A,0.0,0.103277511395745,0.303030303030303,1.0,0.32323232323232326,-4.894530315555111,-6.440277032624046,0.9571272409305562,8.345756490352446,1.12603147423097
knapPI_6_100_1000000_33,data set A,0.0,0.0230176285684524,0.57,1.0,0.5555555555555556,-4.283035357056468,-5.09039175047606,0.9702910155664304,6.320927721547257,-3.741646176578769
knapPI_3_100_1000000_31,data set A,1.0,0.00448167787588566,0.58,1.0,0.15151515151515152,-4.239392219320638,-5.76745698660526,0.9622074240318632,6.0884675238596175,-2.696884991324649
knapPI_12_5000_1000_80,data set A,0.0228682536507301,0.0191709844559586,0.93,0.996631470055794,0.9297859571914383,5.683114304818287,-2.1443391066111714,0.999348948409276,8.934399296697727,-2.716468983517366
knapPI_12_2000_1000_17,data set A,0.155919459729865,0.0636363636363636,0.466786355475763,0.998487642237623,0.3181590795397699,2.9402023114140508,-3.6413582887035094,0.9979341330884899,1.471049437542774,-4.3102238357896665
knapPI_13_10000_1000_41,data set A,0.46312795279528,0.0201030927835052,0.7549,0.994236307069586,0.34313431343134315,7.731214095383511,-2.1128801644367083,0.9995741200479087,10.068036249552838,0.7409708597421457
knapPI_3_200_1000000_7,data set A,1.0,0.0157896053599396,0.315151515151515,1.0,0.03015075376884422,-3.594878440314692,-5.002056959331961,0.9623287541267012,5.7881571278800035,-2.910426796526551
knapPI_3_200_10000000_8,data set A,1.0,0.00817138369144666,0.285,1.0,0.035175879396984924,-4.00184939642541,-5.498626180873831,0.9644617417979943,9.264841106682098,0.814913697977361
knapPI_6_50_10000000_13,data set A,0.0,0.0339962461209211,0.34,1.0,0.30612244897959184,-4.618167532311032,0.6391112709440437,0.905825661492235,2.9001182258109437,-1.6199552998301783
knapPI_12_2000_1000_29,data set A,0.476611305652826,0.0186440677966102,0.6855,0.999699378207929,0.2741370685342671,2.910101771589184,-4.813263159961295,0.998047315058205,3.200044179928895,-4.0549457663469894
knapPI_13_5000_1000_32,data set A,0.324472574514903,0.0746478873239437,0.5466,0.994827146271707,0.3644728945789158,5.664744702757898,-3.6429896662292833,0.9993375959222854,7.390214231320276,-2.171423028969577
knapPI_15_5000_1000_76,data set A,0.610400640128026,0.001,0.8684,0.999991943148353,0.614122824564913,-1.0286796159377845,-4.98070307310811,0.999537755508056,9.059246153565203,0.4901649515894241
knapPI_3_50_1000000_54,data set A,1.0,0.0342074786159238,0.74,1.0,0.2857142857142857,-4.133751986405818,-0.7538665909349131,0.9437710086871283,4.467984135575452,-1.0379530543208004
knapPI_16_10000_1000_37,data set A,0.99900196019602,0.001,0.6024,0.928422991091506,0.20532053205320533,0.08862200767154008,-4.723661437852479,0.9996717118139794,10.262211801000564,-3.913129952968796
knapPI_4_200_1000000_41,data set A,0.0,0.0928251862603695,0.609090909090909,1.0,0.6130653266331658,-3.4997360029196654,-5.145996594357414,0.98508535840883,9.11059913854694,-2.16659668782601
knapPI_12_2000_1000_69,data set A,0.476865932966483,0.017037037037037,0.893,0.982896817077102,0.4287143571785893,2.9145163104585214,-4.775772978256962,0.9983095717066283,5.487477013739394,-4.471456167616611
knapPI_11_10000_1000_64,data set A,0.376005920592059,0.0546052631578947,0.7002997002997,0.681814871496014,0.4951495149514952,7.733738689791966,0.21465853409005006,0.9997511163842617,11.031796331699603,-0.824431486040418
knapPI_13_2000_1000_10,data set A,0.368429214607304,0.0591549295774648,0.512042818911686,0.999868144769028,0.1805902951475738,2.9287457374659227,-5.051836343392779,0.9972566059122606,2.7574387763045323,-4.999291949221959
knapPI_13_10000_1000_45,data set A,0.500025502550255,0.00631578947368421,0.8137,0.977771658513819,0.3349334933493349,7.740331550597323,-1.4934971875197718,0.9994585535856103,8.738021839281982,-0.5370788516436511
knapPI_14_5000_1000_37,data set A,0.953432766553311,0.001,0.6044,0.983894861370779,0.21004200840168033,-1.141718511312649,-4.971095336864643,0.9993412334588179,8.255786488167235,-3.603620077374255
knapPI_11_5000_1000_21,data set A,0.499719063812763,0.00238095238095238,0.41183339820942,1.0,0.22404480896179235,5.664001817008111,-0.5587255447731593,0.9985873131607729,4.563983501758683,-3.1973494137672307
knapPI_13_5000_1000_83,data set A,0.32471150230046,0.0711711711711712,0.9124,0.996672370619492,0.8721744348869774,5.661398385276526,-3.3976588643121604,0.999567406689623,9.142303715420978,-2.8015883824091006
knapPI_12_10000_1000_54,data set A,0.205416921692169,0.0853932584269663,0.7192,0.999357646606868,0.6702670267026702,7.733720973360132,2.8280625413005493,0.9997435755902087,10.547972485872362,-3.21342365802566
knapPI_15_5000_1000_52,data set A,0.611393878775755,0.001,0.7204,0.999992285266713,0.4402880576115223,-0.9026559690083322,-4.718324329764104,0.9994373676588347,8.667650237073843,-3.838108005572918
knapPI_4_100_1000000_65,data set A,0.0,0.0958697834504517,0.54,1.0,0.7777777777777778,-4.894348408316163,-5.592580578837702,0.9777792531971535,7.490967072239096,-3.6228134366920615
knapPI_16_10000_1000_79,data set A,0.998999119911991,0.001,0.694437121012391,0.922079417464619,0.5344534453445344,-0.08526166976754378,-6.283948386868327,0.9997751156284717,11.119238718501169,-3.7295859644279834
knapPI_6_200_10000000_9,data set A,0.0,0.00239388395813336,0.3,1.0,0.2914572864321608,-3.9230442757427677,-4.555523628902711,0.9707822283379722,9.625436083801052,1.5034929430336241
knapPI_16_10000_1000_41,data set A,0.999002880288029,0.001,0.6344,0.929631970379823,0.23142314231423142,0.07704265106160177,-5.727359039114285,0.9996865991559201,10.386278641395217,-2.915531588787749
knapPI_11_2000_1000_31,data set A,0.279569784892446,0.0948717948717949,0.763295880149813,0.986240668379459,0.3726863431715858,2.9149231965302067,-4.99480019938736,0.9982578809210371,4.037355240010179,-4.868252209892477
knapPI_4_50_10000000_30,data set A,0.0,0.126930434736818,0.52,1.0,0.4897959183673469,-5.07245281683349,2.9070975009808433,0.9346977674737448,6.432721581637512,-0.8984004751885531
knapPI_4_50_1000000_24,data set A,0.0,0.0963696811068959,0.4375,1.0,0.40816326530612246,-4.723829863599359,-0.8317292373165432,0.9327919818032775,2.8854992705758065,-1.8285412225112463
knapPI_15_500_1000_74,data set A,0.58423246492986,0.001001001001001,0.858,0.999991430719753,0.6112224448897795,-3.7462456574000007,-5.165658241553462,0.9953307730224848,2.5172056455663947,-4.840601421157495
knapPI_12_5000_1000_64,data set A,0.377167913582717,0.0546052631578947,0.8206,0.976452367768424,0.4918983796759352,5.659255459444892,-0.8658705927798713,0.9995042524554313,9.0303514545465,-1.0215904508920506
knapPI_6_100_1000000_74,data set A,0.0,0.00183033367543618,0.86,1.0,0.8484848484848485,-4.0069029097976525,-5.478383926085068,0.9782105329490227,7.466316295667383,-3.7946334075494743
knapPI_14_10000_1000_88,data set A,0.953037823782378,0.001,0.9333,0.983545552272762,0.647964796479648,0.005088222332409397,-4.976491858312703,0.9997866260989442,11.203271568027063,-3.2546921744041017
knapPI_11_10000_1000_81,data set A,0.423111811181118,0.0346938775510204,0.873613445378151,0.950025121615162,0.7335733573357336,7.744952099945966,-4.032116995975508,0.9997030653644711,9.454012921325912,-1.3275198943963422
knapPI_12_10000_1000_28,data set A,0.0251281928192819,0.017258883248731,0.6797,0.997018669183099,0.6795679567956796,7.731024125730345,-2.8309353115923606,0.9996318433451019,9.478696760248331,0.42211337176269426
knapPI_3_100_1000000_7,data set A,1.0,0.0157896053599396,0.268041237113402,1.0,0.030303030303030304,-4.214502831465945,-6.363965779272842,0.9304842579935814,2.490544701271282,-3.570286917950335
knapPI_4_50_10000000_22,data set A,0.0,0.098886647549211,0.41304347826087,1.0,0.40816326530612246,-4.831479480809778,2.4314891114532866,0.9333768555249325,5.31198980293573,-0.6707794617998013
knapPI_13_10000_1000_17,data set A,0.360895609560956,0.0574358974358974,0.3993,0.997293272737165,0.24812481248124812,7.728548482629702,-3.0581965650480494,0.999529648303294,9.54491440468128,-0.8946903625396428
knapPI_16_10000_1000_55,data set A,0.998991639163916,0.001,0.7382,0.929370442110643,0.3244324432443244,-0.11498522435790572,-5.418772863838897,0.9997277508387354,10.748325650340442,-3.1835772269806606
knapPI_15_10000_1000_37,data set A,0.606509150915091,0.001,0.6024,0.999991893127956,0.3513351335133513,0.03615292469398073,-5.549765498307839,0.9996717118139794,10.300743873877405,-5.146847143617317
knapPI_3_200_1000000_11,data set A,1.0,0.0126238623552888,0.305,1.0,0.05527638190954774,-4.395315372881186,-6.394582766170589,0.9700711824926903,6.789540490616654,-4.573997898712117
knapPI_14_5000_1000_64,data set A,0.951674974994999,0.001,0.794,0.983603101431639,0.40648129625925183,-1.0001596678541969,-6.504554572919843,0.9995036954400536,8.921619098917338,-3.860988906001283
knapPI_13_5000_1000_56,data set A,0.35044648929786,0.0636363636363636,0.7536,0.994739455165928,0.47489497899579913,5.652131693156267,-1.5978473509557236,0.9994942212397802,5.51995242063058,-1.542581568038066
